id,budget,genre,original_language,popularity,year,month,release_date,revenue,runtime,vote_average,vote_count,country
9557,20000000,Comedy,en,6.515316,2002,10,2002/10/1,8586376,94,4.7,148,DE
6171,68000000,Drama,en,7.694847,2003,3,2003/3/21,75715436,136,5.2,574,US
10782,50000000,Action,en,14.327717,2003,4,2003/4/18,42792561,98,6.2,290,US
9341,60000000,Action,en,11.664861,2003,3,2003/3/28,74208267,136,5.5,531,US
8409,36000000,Action,en,17.714247,2003,4,2003/4/4,44350926,109,5.8,261,DE
1817,13000000,Thriller,en,9.142772,2002,9,2002/9/9,97837138,81,6.7,1087,US
9506,75000000,Comedy,en,9.409379,2003,4,2003/4/11,195745823,106,5.9,937,US
2662,7000000,Horror,en,11.00913,2003,4,2003/4/11,16829545,89,6,310,US
2832,30000000,Mystery,en,17.955897,2003,4,2003/4/25,90259536,90,7.1,1090,US
18736,17000000,Family,en,6.730857,2003,4,2003/4/25,55534455,94,5.8,292,US
36658,110000000,Adventure,en,0.913096,2003,4,2003/4/24,407711549,133,6.8,3572,US
10708,60000000,Comedy,en,6.504927,2003,5,2003/5/3,164433867,92,5.6,526,US
604,150000000,Adventure,en,16.229317,2003,5,2003/5/15,738599701,138,6.7,3500,AU
10720,35000000,Action,en,9.392508,2003,5,2003/5/8,20298207,101,6.1,202,DE
1555,5300000,Drama,fr,5.94395,2002,5,2002/5/17,3897799,122,7,276,FR
310,80000000,Fantasy,en,15.947524,2003,5,2003/5/23,484572835,101,6.4,3121,US
12,94000000,Animation,en,25.497794,2003,5,2003/5/30,940335536,100,7.6,6292,US
9654,60000000,Action,en,13.995044,2003,5,2003/5/30,176070171,110,6.6,1949,GB
9902,12600000,Horror,en,14.079718,2003,5,2003/5/30,28650575,84,6,652,DE
584,76000000,Action,en,2.32462,2003,6,2003/6/5,236350661,107,6.2,2087,US
1088,8000000,Drama,en,11.040186,2003,1,2003/1/30,41400000,101,7.1,114,NZ
10152,19000000,Comedy,en,9.280038,2003,6,2003/6/13,39267515,85,4.1,211,US
11375,75000000,Action,en,11.080439,2003,6,2003/6/9,51142659,116,5,172,US
170,5000000,Horror,en,17.656951,2002,10,2002/10/31,82719885,113,7.1,1816,GB
9471,120000000,Action,en,7.821116,2003,6,2003/6/27,259175788,106,5.2,930,US
1927,137000000,Drama,en,15.422638,2003,6,2003/6/19,245360480,138,5.3,1571,US
10327,45000000,Comedy,en,7.288046,2003,7,2003/7/2,124914842,95,5.2,386,US
14411,60000000,Family,en,8.388773,2003,7,2003/7/2,26288320,86,6.6,386,US
296,200000000,Action,en,20.818907,2003,7,2003/7/2,435000000,109,5.9,2177,DE
302,7800000,Thriller,en,14.481103,2003,5,2003/5/18,22441323,102,6.5,154,FR
22,140000000,Adventure,en,47.326665,2003,7,2003/7/9,655011224,143,7.5,7191,US
8698,78000000,Fantasy,en,10.488765,2003,7,2003/7/11,179265204,110,5.7,1181,CZ
8961,130000000,Adventure,en,8.191436,2003,7,2003/7/18,273339556,147,6.3,1588,US
9486,40000000,Adventure,en,8.739991,2003,4,2003/4/6,160583018,88,6,875,FR
1996,95000000,Action,en,13.076349,2003,7,2003/7/21,156505388,117,5.5,1443,US
4464,87000000,Drama,en,7.851669,2003,7,2003/7/22,148336445,141,6.8,219,US
12279,38000000,Action,en,8.025145,2003,7,2003/7/25,197011982,84,4.7,525,US
8273,55000000,Comedy,en,14.397139,2003,8,2003/8/1,231449203,103,6,1158,US
8046,54000000,Drama,en,11.415316,2003,8,2003/8/1,7266209,121,3.5,105,US
10330,26000000,Comedy,en,7.867999,2003,8,2003/8/3,110230332,97,6,919,US
9257,80000000,Action,en,13.334952,2003,8,2003/8/8,116643346,117,5.8,780,US
6466,30000000,Horror,en,14.015739,2003,8,2003/8/15,114908830,97,5.8,608,CA
2055,22000000,Western,en,16.532577,2003,8,2003/8/29,68296293,139,7,268,US
14926,20000000,Comedy,en,5.555088,2003,8,2003/8/15,37095657,92,6.1,193,US
10923,28000000,Action,en,10.445141,2003,3,2003/3/14,58795814,102,5,289,CA
11351,17000000,Horror,en,14.786032,2003,8,2003/8/8,63102666,104,5.5,304,US
11547,1500000,Horror,en,6.466688,2003,8,2003/8/15,30553394,93,5.5,332,US
7270,62000000,Comedy,en,5.539265,2003,9,2003/9/1,65565672,116,6.9,515,US
1428,29000000,Action,en,8.843365,2003,9,2003/9/11,98185582,102,6.2,605,US
153,4000000,Drama,en,11.609441,2003,8,2003/8/31,119723856,102,7.3,1943,JP
277,22000000,Fantasy,en,20.624333,2003,9,2003/9/19,95708457,121,6.6,2556,DE
7288,40000000,Action,en,12.160363,2003,9,2003/9/26,19322135,89,5.9,500,DE
10159,85000000,Adventure,en,8.304835,2003,9,2003/9/26,80916492,104,6.4,523,US
10934,18000000,Romance,en,8.508008,2003,4,2003/4/30,58878723,113,6.4,178,IT
9662,8000000,Adventure,fr,8.35586,2003,6,2003/6/11,1477676,80,7.3,233,FR
19666,5200000,Adventure,hi,4.97451,2001,6,2001/6/15,8100000,224,7.2,125,IN
2116,50000000,Thriller,en,10.738888,2003,10,2003/10/3,55495563,105,6.1,305,US
1584,35000000,Comedy,en,17.95142,2003,10,2003/10/3,131282949,108,6.8,1454,DE
2056,500000,Drama,en,5.85469,2003,1,2003/1/26,8679814,88,7.4,213,US
322,25000000,Thriller,en,12.602438,2003,10,2003/10/7,156822020,138,7.6,1473,US
11059,7000000,Horror,en,5.701278,2003,4,2003/4/11,13818181,90,2.8,106,CA
11775,60000000,Crime,en,13.469862,2003,9,2003/9/2,119940815,100,5.8,400,US
24,30000000,Action,en,25.261865,2003,10,2003/10/10,180949000,111,7.7,5091,US
11329,60000000,Drama,en,8.810961,2003,10,2003/10/9,80154140,127,6.9,354,US
9373,9500000,Horror,en,7.810068,2003,10,2003/10/17,107071655,98,6.1,670,US
13920,32000000,Drama,en,5.81647,2003,10,2003/10/24,52277485,109,6.8,146,US
4256,48000000,Comedy,en,11.142209,2003,10,2003/10/24,220673217,84,5.8,948,US
1807,3000000,Drama,en,6.447312,2003,5,2003/5/18,10012022,81,7,410,US
13537,6000000,Drama,en,6.0872,2003,11,2003/11/14,2944752,94,6.6,114,CA
605,150000000,Adventure,en,15.368205,2003,11,2003/11/5,424988211,129,6.4,3155,US
10719,32000000,Comedy,en,8.754132,2003,10,2003/10/9,173398518,97,6.4,1007,US
508,40000000,Comedy,en,10.586815,2003,9,2003/9/7,244931766,135,7,1917,GB
10715,80000000,Animation,en,13.666488,2003,11,2003/11/14,68514844,90,5.6,302,DE
8619,150000000,Adventure,en,8.693298,2003,11,2003/11/14,212011111,138,6.9,808,US
4970,40000000,Horror,en,10.939066,2003,11,2003/11/21,141591324,98,5.8,643,US
470,20000000,Drama,en,6.372278,2003,9,2003/9/6,60427839,124,7.2,943,US
10147,23000000,Drama,en,10.930143,2003,11,2003/11/26,76488889,91,6.4,666,DE
10756,90000000,Thriller,en,11.605735,2003,11,2003/11/25,182290266,87,5.1,481,US
9562,80000000,Action,en,6.982762,2003,11,2003/11/26,43935763,116,5.4,324,US
3176,4500000,Drama,ja,12.701098,2000,12,2000/12/16,25000000,114,7.3,992,JP
79,31000000,Drama,zh,9.861765,2002,12,2002/12/19,177394432,99,7.3,647,CN
10028,18000000,Romance,en,11.863954,2003,11,2003/11/24,62646763,94,6,313,US
616,140000000,Drama,en,19.582325,2003,12,2003/12/5,456758981,154,7.3,1946,JP
587,70000000,Adventure,en,14.739983,2003,12,2003/12/25,122919055,125,7.6,2064,US
6964,80000000,Drama,en,8.524847,2003,12,2003/12/12,266728738,128,6.3,422,US
1792,55000000,Comedy,en,6.96675,2003,12,2003/12/10,33828318,118,5.1,194,US
122,94000000,Adventure,en,29.324358,2003,12,2003/12/1,1118888979,201,8.1,8226,NZ
11093,16500000,Drama,en,9.245145,2003,12,2003/12/19,16942795,126,7,202,US
504,8000000,Crime,en,7.189024,2003,11,2003/11/16,60378584,110,7,500,US
11007,40000000,Comedy,en,7.364297,2003,12,2003/12/24,190212113,98,6,725,US
2289,79000000,Drama,en,9.645543,2003,12,2003/12/24,173013509,154,6.7,545,US
9620,60000000,Action,en,12.571789,2003,12,2003/12/25,96269812,119,5.9,594,CA
10601,100000000,Adventure,en,8.98628,2003,12,2003/12/25,121975011,113,6.9,671,GB
5966,42000000,Comedy,en,15.725542,2004,1,2004/1/16,171963386,90,5.8,795,US
10718,40000000,Action,en,5.574983,2004,1,2004/1/16,46546197,84,4.7,121,AU
1954,13000000,Science Fiction,en,12.994939,2004,1,2004/1/22,96060858,113,7.3,2119,CA
13476,17000000,Comedy,en,5.924226,2004,1,2004/1/23,16980098,95,5.5,163,US
14292,28000000,Drama,en,8.248999,2004,2,2004/2/6,64445708,135,7,162,US
1278,15000000,Drama,en,6.685981,2003,9,2003/9/1,15121165,115,7.2,680,FR
11023,2000000,Crime,en,14.379879,2003,8,2003/8/20,4601043,100,6.6,355,US
1824,75000000,Comedy,en,11.134888,2004,2,2004/2/13,196482882,99,6.6,2161,US
11132,15000000,Comedy,en,7.423275,2004,2,2004/2/17,29331068,89,5.1,228,DE
9352,25000000,Comedy,en,6.275468,2004,2,2004/2/20,20796847,93,6.5,673,US
615,30000000,Drama,en,13.194168,2004,2,2004/2/25,611899420,127,6.9,888,US
11217,8500000,Comedy,en,6.57613,2004,2,2004/2/27,5001655,104,5.1,107,US
10677,25000000,Drama,en,4.475359,2004,2,2004/2/27,27685016,86,6,154,US
13572,50000000,Action,en,5.376246,2004,2,2004/2/27,25195000,97,5.3,127,DE
338,4800000,Comedy,de,10.605595,2003,2,2003/2/9,79384880,121,7.4,602,DE
2023,100000000,Western,en,8.140709,2004,3,2004/3/5,108103450,136,6.5,321,US
9384,60000000,Comedy,en,10.776138,2004,3,2004/3/5,170268750,101,5.6,661,US
17047,26000000,Comedy,en,12.59201,2004,6,2004/6/24,28818995,100,5.2,145,US
10591,25000000,Comedy,en,13.083718,2004,4,2004/4/9,30411183,108,6.3,844,US
1586,40000000,Thriller,en,9.524283,2004,3,2004/3/12,92913171,96,6.4,1007,US
11169,19250000,Mystery,en,7.364519,2004,3,2004/3/12,8112712,102,6.3,104,DE
924,28000000,Fantasy,en,13.157873,2004,3,2004/3/19,102356381,101,6.8,1039,US
38,20000000,Science Fiction,en,12.906327,2004,3,2004/3/19,72258126,108,7.9,3758,US
11081,45000000,Action,en,7.85646,2004,3,2004/3/19,65470529,103,6,356,US
9541,35000000,Comedy,en,5.706507,2004,3,2004/3/25,36098382,102,5.8,333,US
553,10000000,Crime,da,9.808595,2003,5,2003/5/19,16680836,178,7.6,619,DK
1487,66000000,Fantasy,en,13.206854,2004,4,2004/4/2,99318987,122,6.5,2278,US
13700,110000000,Animation,en,8.555544,2004,4,2004/4/2,103951461,76,5.7,405,US
11358,56000000,Adventure,en,10.577565,2004,4,2004/4/2,57223890,86,6,387,US
10733,145000000,Western,en,12.240901,2004,4,2004/4/7,25819961,137,5.8,108,US
14442,31000000,Family,en,11.316988,2004,4,2004/4/9,27388767,96,5.9,454,IE
2122,40000000,Comedy,en,7.15606,2004,4,2004/4/7,26155781,98,5.5,282,US
393,30000000,Action,en,21.533072,2004,4,2004/4/16,152159461,136,7.7,4061,US
7220,33000000,Action,en,18.250919,2004,4,2004/4/15,54700105,124,6.1,786,DE
10096,37000000,Comedy,en,12.632595,2004,4,2004/4/13,96455697,98,6.3,1260,US
9509,70000000,Action,en,9.635691,2004,4,2004/4/23,130293714,146,7.3,1583,GB
11058,25000000,Drama,en,11.271148,2004,4,2004/4/30,30114487,102,4.7,114,CA
11141,28000000,Action,en,5.739139,2004,4,2004/4/4,30016165,90,5.6,104,DE
10625,17000000,Comedy,en,11.454835,2004,4,2004/4/30,129042871,97,6.9,2401,US
7131,160000000,Horror,en,12.643312,2004,5,2004/5/5,300257475,132,6,1674,CZ
652,175000000,Adventure,en,15.387275,2004,5,2004/5/13,497409852,163,6.9,2841,US
10375,55000000,Action,en,13.374415,2002,1,2002/1/4,6416302,96,5.4,126,US
7090,1300000,Drama,en,12.630419,2002,8,2002/8/31,447741,97,5.7,136,FR
809,150000000,Adventure,en,16.22986,2004,5,2004/5/19,919838758,93,6.7,3082,US
435,125000000,Action,en,15.049695,2004,5,2004/5/26,544272402,124,6.2,2462,US
4599,50000000,Drama,en,12.448933,2004,5,2004/5/27,49718611,119,5.9,195,US
12657,16000000,Romance,en,8.604389,2004,5,2004/5/28,14822346,86,4.7,109,US
673,130000000,Adventure,en,28.460276,2004,5,2004/5/31,789804554,141,7.7,6037,GB
16617,27000000,Mystery,en,7.600017,2004,5,2004/5/7,21148829,106,6.3,339,FI
2789,105000000,Action,en,5.060352,2004,6,2004/6/11,115772733,119,6.3,1593,US
8920,50000000,Animation,en,10.003679,2004,6,2004/6/10,200804534,80,5.2,851,US
9890,90000000,Action,en,10.81552,2004,6,2004/6/10,102000000,93,5.4,339,US
8193,400000,Comedy,en,10.287419,2004,6,2004/6/11,46118097,95,6.7,567,US
9372,65000,Documentary,en,5.266103,2004,1,2004/1/17,28575078,100,6.6,520,US
10204,110000000,Action,en,7.825072,2004,6,2004/6/16,72178895,120,5.7,687,DE
9472,20000000,Comedy,en,11.967379,2004,6,2004/6/18,167722310,92,6.2,1009,DE
594,60000000,Comedy,en,14.092373,2004,6,2004/6/17,219417255,128,7.1,1974,US
12153,37000000,Comedy,en,7.723341,2004,6,2004/6/23,113086475,109,6.3,704,US
11036,29000000,Romance,en,15.239013,2004,6,2004/6/25,115603229,123,7.7,3163,US
1997,74500000,Adventure,en,5.300303,2004,4,2004/4/7,62172050,109,6.9,185,FR
2334,14500000,Action,fr,5.892859,2003,1,2003/1/29,65497208,82,5.5,367,FR
558,200000000,Action,en,10.834506,2004,6,2004/6/25,783766341,127,6.7,4432,US
80,2700000,Drama,en,7.048957,2004,2,2004/2/10,15992615,80,7.6,734,US
9477,120000000,Adventure,en,8.862107,2004,7,2004/7/7,203567857,126,6.1,827,IE
8699,26000000,Comedy,en,10.33012,2004,7,2004/7/9,90574188,94,6.7,1523,US
11247,19000000,Comedy,en,8.385361,2004,7,2004/7/10,70067909,95,6.1,737,CA
2048,120000000,Action,en,14.43075,2004,7,2004/7/15,347234916,115,6.7,3889,US
2502,75000000,Action,en,20.40426,2004,7,2004/7/23,288500217,108,7.2,2873,DE
314,100000000,Action,en,13.340272,2004,7,2004/7/22,82102379,104,4.2,833,US
14462,80000000,Drama,en,10.796939,2004,7,2004/7/30,96105964,129,6.2,401,US
6947,60000000,Drama,en,8.172707,2004,7,2004/7/30,256697520,108,6.2,1101,US
401,2500000,Comedy,en,11.630809,2004,7,2004/7/28,26781723,102,7.1,631,US
1538,65000000,Drama,en,13.455112,2004,8,2004/8/4,217764291,120,7,1476,US
14846,35000000,Comedy,en,5.093704,2004,8,2004/8/6,22034832,111,5.2,114,US
11282,9000000,Comedy,en,8.344105,2004,5,2004/5/30,23936908,88,6.6,709,US
11130,40000000,Comedy,en,8.248895,2004,8,2004/8/6,95149435,113,6,726,US
395,70000000,Adventure,en,12.636205,2004,8,2004/8/12,171183863,101,5.6,1241,CA
10762,19000000,Action,en,6.046516,2004,8,2004/8/20,69631118,95,5.3,217,US
11026,80000000,Horror,en,13.02369,2004,8,2004/8/20,78000586,114,4.7,189,US
11237,20000000,Adventure,en,10.749404,2004,8,2004/8/26,70992898,97,4.9,200,US
11208,30000000,Drama,en,5.605652,2004,9,2004/9/3,13001257,114,6.7,159,US
9759,25000000,Action,en,5.918816,2004,9,2004/9/6,56422687,94,6.1,548,DE
1577,45000000,Horror,en,7.850797,2004,9,2004/9/10,129394835,94,6.1,1286,GB
5137,70000000,Mystery,en,9.64113,2004,9,2004/9/17,57958696,107,5.7,445,GB
11823,31000000,Comedy,en,14.224013,2004,9,2004/9/13,41512007,98,6,303,FR
10145,42000000,Crime,en,6.40146,2004,9,2004/9/24,117575636,91,5.5,359,US
747,4000000,Horror,en,14.902948,2004,4,2004/4/9,30039392,99,7.5,2479,GB
10555,75000000,Animation,en,17.999273,2004,9,2004/9/20,367275019,90,5.8,1612,US
11128,60000000,Drama,en,7.650411,2004,10,2004/10/1,74541707,115,6.2,213,US
14024,15000000,Music,en,4.387004,2004,8,2004/8/10,14867514,103,6,221,US
11045,25000000,Thriller,en,7.745017,2004,10,2004/10/6,36609966,97,4.8,245,FR
14337,7000,Science Fiction,en,7.15307,2004,10,2004/10/8,424760,77,6.9,671,US
4380,50000000,Drama,en,9.082538,2004,10,2004/10/15,170128460,107,5.9,308,US
3989,32000000,Music,en,11.428941,2004,10,2004/10/10,50907422,98,6.6,667,DE
13416,30000000,Drama,en,13.041943,2004,10,2004/10/8,61255921,118,7,154,US
15566,45000000,Comedy,en,8.698971,2004,9,2004/9/21,14793624,91,5.1,107,US
1970,10000000,Horror,en,9.740827,2004,10,2004/10/22,183474602,92,5.8,889,JP
8849,60000000,Comedy,en,10.411608,2004,10,2004/10/22,13395939,103,5.5,255,GB
9675,16000000,Comedy,en,12.646518,2004,10,2004/10/22,109502303,126,6.9,484,US
4553,5000000,Thriller,en,10.737565,2004,2,2004/2/9,8203235,101,7.3,1280,US
176,1200000,Horror,en,23.508433,2004,10,2004/10/1,103911669,103,7.2,2255,US
1677,40000000,Drama,en,10.603762,2004,10,2004/10/29,124731534,152,7.2,481,US
9806,92000000,Action,en,22.220214,2004,11,2004/11/5,631442092,115,7.4,5290,US
5255,165000000,Adventure,en,14.27536,2004,11,2004/11/10,305875730,100,6.4,1524,US
11249,12000000,Drama,en,15.216315,2004,11,2004/11/11,24829644,87,4.9,302,RO
10589,60000000,Action,en,11.945666,2004,11,2004/11/12,61347797,97,6,227,US
9801,50000000,Comedy,en,7.78817,2004,11,2004/11/10,40203020,108,6.1,775,FR
2059,100000000,Adventure,en,18.932203,2004,11,2004/11/19,347451894,131,6.4,1974,US
140,5000000,Crime,es,7.66414,2004,3,2004/3/19,40266982,106,7.1,223,ES
11836,30000000,Animation,en,11.213712,2004,11,2004/11/14,140161792,87,6.7,593,US
1966,155000000,War,en,13.498641,2004,11,2004/11/21,167298192,175,5.6,957,FR
2288,27000000,Drama,en,10.860952,2004,12,2004/12/1,115505027,104,6.7,845,US
163,110000000,Thriller,en,11.869347,2004,12,2004/12/9,362744280,125,6.4,2169,US
36648,65000000,Science Fiction,en,18.860681,2004,12,2004/12/8,128905366,123,5.7,1276,US
844,12000000,Fantasy,zh,7.157169,2004,5,2004/5/20,19271312,129,6.9,208,DE
11847,25697387,Action,cn,3.136813,2001,1,2001/1/18,3849941,87,5.9,120,HK
10077,80000000,Thriller,en,4.980191,2005,5,2005/5/15,5989640,110,4.8,111,CZ
11774,140000000,Adventure,en,12.817945,2004,12,2004/12/16,209073645,108,6.7,1521,DE
670,3000000,Drama,ko,10.616859,2003,1,2003/1/1,14980005,120,8,2000,KR
9667,29000000,Drama,en,12.092096,2005,3,2005/3/4,21126225,103,6.8,459,DE
1913,12806000,Drama,es,14.69768,2004,9,2004/9/3,38535221,125,7.2,224,ES
2539,80000000,Comedy,en,11.202764,2004,12,2004/12/17,55041367,130,5.8,375,US
179,80000000,Crime,en,12.047671,2005,4,2005/4/8,162944923,128,6.2,400,FR
83,130000,Drama,en,10.652818,2004,8,2004/8/6,54667954,79,5.3,320,US
4836,6500000,Drama,en,9.642214,2004,9,2004/9/30,11850214,105,7,565,GB
11866,45000000,Action,en,15.434731,2004,12,2004/12/17,21009180,113,5.7,282,US
12281,500000,Crime,en,12.428269,2004,1,2004/1/15,603943,90,6.9,110,US
10320,50000000,Drama,en,16.15818,2005,3,2005/3/17,161451538,110,5.5,646,US
3509,8700000,Animation,en,11.643026,2006,5,2006/5/25,7659918,100,6.8,540,US
70,30000000,Drama,en,14.471373,2004,12,2004/12/15,216763646,132,7.7,2519,US
205,17500000,Drama,en,10.262332,2004,9,2004/9/11,38000000,121,7.5,805,CA
118,150000000,Adventure,en,22.038405,2005,7,2005/7/13,474968763,115,6.7,3759,AU
421,50000000,Adventure,en,6.936677,2004,12,2004/12/10,34808403,119,7.1,781,US
2567,116000000,Drama,en,9.86738,2004,12,2004/12/17,102000000,170,7,1526,US
9833,70000000,Music,en,7.682562,2004,12,2004/12/8,154648887,143,7,448,GB
693,80000000,Comedy,en,11.876386,2004,12,2004/12/22,516642939,115,6.1,1412,US
11804,10000000,Drama,en,6.143324,2005,1,2005/1/7,91196419,101,5.6,267,CA
11633,10000000,Animation,ja,8.278525,2004,4,2004/4/17,1461989,101,6.8,116,JP
9947,43000000,Action,en,13.802674,2005,1,2005/1/13,56681566,97,4.9,590,CA
6439,30000000,Comedy,en,4.817052,2005,1,2005/1/6,93772522,102,5.1,127,US
7214,30000000,Drama,en,11.093737,2005,1,2005/1/14,76669806,136,7.3,510,DE
613,18339750,Drama,de,7.69224,2004,9,2004/9/8,92180910,156,7.7,1059,AT
8978,30000000,Thriller,en,11.552956,2005,1,2005/1/19,35294470,109,6,318,US
11637,32000000,Adventure,en,9.756822,2005,1,2005/1/20,97918663,95,5.2,227,US
12142,20000000,Action,en,5.871243,2005,1,2005/1/28,10442808,96,3.1,174,CA
11096,25000000,Horror,en,6.102059,2005,1,2005/1/27,122644820,101,6.1,455,US
8968,20000000,Thriller,en,9.704289,2005,2,2005/2/4,67192859,89,4.6,194,US
6961,15000000,Comedy,en,5.615303,2005,2,2005/2/4,47175038,88,6.2,238,US
8488,70000000,Comedy,en,13.35076,2005,2,2005/2/10,368100420,118,6.3,1721,US
561,100000000,Drama,en,9.615691,2005,2,2005/2/8,230884728,121,6.6,1837,DE
3040,4200000,Fantasy,ru,8.803869,2004,6,2004/6/27,32000000,114,6.3,212,RU
9470,20000000,Action,cn,8.636632,2004,2,2004/2/10,100914445,99,7.2,841,CN
10012,35000000,Horror,en,8.949722,2005,2,2005/2/25,19294901,97,5.1,168,DE
10022,56000000,Action,en,7.81645,2005,3,2005/3/4,113006880,95,5.8,865,CA
4551,53000000,Comedy,en,13.314233,2005,3,2005/3/4,95226116,118,5.4,296,US
2026,52000000,Mystery,en,9.686638,2005,3,2005/3/10,77944725,113,6.2,519,DE
9928,75000000,Animation,en,12.949715,2005,3,2005/3/10,260696994,91,6,1383,US
13374,25000000,Drama,en,9.313354,2005,3,2005/3/17,27645491,98,5.9,189,US
11638,35000000,Comedy,en,6.71898,2005,3,2005/3/25,68915888,105,5.5,230,US
187,40000000,Action,en,15.010525,2005,4,2005/4/1,158733820,124,7.2,2755,US
14177,25000000,Comedy,en,6.795949,2005,6,2005/6/2,36351350,105,5.4,118,US
7364,130000000,Action,en,8.946243,2005,4,2005/4/6,119269486,124,5.7,440,DE
11431,30000000,Comedy,en,6.734065,2005,4,2005/4/6,50451307,103,5.9,186,DE
7453,50000000,Adventure,en,13.257255,2005,1,2005/1/15,104478416,109,6.6,1340,US
10065,19000000,Horror,en,13.088552,2005,4,2005/4/15,108047131,90,6,606,US
8976,30000000,Comedy,en,10.596719,2005,4,2005/4/22,42886719,107,6.5,329,US
11679,60000000,Action,en,19.144611,2005,4,2005/4/27,71073932,101,4.7,565,US
1495,130000000,Drama,en,16.296471,2005,5,2005/5/3,211643158,144,6.6,1187,DE
10066,40000000,Horror,en,7.163099,2005,4,2005/4/30,68766121,113,5.5,696,US
1640,6500000,Drama,en,9.785147,2004,1,2004/1/13,98410061,112,7.2,1172,DE
10027,45000000,Action,en,7.90583,2005,2,2005/2/2,50871113,103,6.6,531,FR
1895,113000000,Science Fiction,en,13.165421,2005,5,2005/5/17,850000000,140,7.1,4200,US
9981,45000000,Romance,en,9.875573,2005,5,2005/5/13,56070433,95,5.6,179,US
4379,43000000,Romance,en,6.328385,2005,5,2005/5/13,154749918,101,5.6,413,US
27,1000000,Drama,en,18.847707,2004,7,2004/7/16,1574623,66,5.1,103,GB
953,75000000,Family,en,16.136217,2005,5,2005/5/25,532680671,86,6.6,3322,US
9291,82000000,Comedy,en,7.349843,2005,5,2005/5/19,190320568,113,6.2,804,US
921,88000000,Romance,en,6.363884,2005,6,2005/6/2,108539911,144,7.3,630,US
9779,25000000,Drama,en,9.263965,2005,6,2005/6/1,39053061,119,6.3,396,US
9787,25000000,Drama,en,4.350049,2005,6,2005/6/3,13411957,107,7,215,DE
787,110000000,Action,en,15.724373,2005,6,2005/6/7,478207520,120,6.5,3048,US
14199,50000000,Adventure,en,6.477862,2005,6,2005/6/10,69425966,92,4.4,278,US
272,150000000,Action,en,28.505341,2005,6,2005/6/10,374218673,140,7.5,7511,GB
